Profiling load_model_state_dict...
         230787 function calls (207449 primitive calls) in 10.540 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/chinese_clip/configuration_chinese_clip.py:271(ChineseCLIPConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gptsan_japanese/configuration_gptsan_japanese.py:23(GPTSanJapaneseConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlm/configuration_xlm.py:27(XLMConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/phi/configuration_phi.py:26(PhiConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip_2/configuration_blip_2.py:247(Blip2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/marian/configuration_marian.py:29(MarianConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/codegen/configuration_codegen.py:28(CodeGenConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/seggpt/configuration_seggpt.py:25(SegGptConfig)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/storage.py:271(untyped)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mgp_str/configuration_mgp_str.py:24(MgpstrConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deberta/configuration_deberta.py:31(DebertaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bigbird_pegasus/configuration_bigbird_pegasus.py:30(BigBirdPegasusConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mvp/configuration_mvp.py:25(MvpConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/x_clip/configuration_x_clip.py:261(XCLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fastspeech2_conformer/configuration_fastspeech2_conformer.py:327(FastSpeech2ConformerHifiGanConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clip/configuration_clip.py:261(CLIPConfig)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/torch/nn/modules/sparse.py:157(_fill_padding_idx_with_zero)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vitdet/configuration_vitdet.py:26(VitDetConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/opt/configuration_opt.py:23(OPTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/electra/configuration_electra.py:29(ElectraConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qwen2_moe/configuration_qwen2_moe.py:24(Qwen2MoeConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fastspeech2_conformer/configuration_fastspeech2_conformer.py:26(FastSpeech2ConformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/llama/configuration_llama.py:29(LlamaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_neox/configuration_gpt_neox.py:24(GPTNeoXConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/rwkv/configuration_rwkv.py:25(RwkvConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mistral/configuration_mistral.py:24(MistralConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/luke/configuration_luke.py:24(LukeConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mra/configuration_mra.py:24(MraConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/yoso/configuration_yoso.py:24(YosoConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/logging/__init__.py:1675(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/albert/configuration_albert.py:24(AlbertConfig)
        4    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/clap/configuration_clap.py:329(ClapConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlm_roberta_xl/configuration_xlm_roberta_xl.py:28(XLMRobertaXLConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/musicgen/configuration_musicgen.py:25(MusicgenDecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/xlm_roberta/configuration_xlm_roberta.py:28(XLMRobertaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mixtral/configuration_mixtral.py:24(MixtralConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/olmo/configuration_olmo.py:29(OlmoConfig)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:81(groups)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mega/configuration_mega.py:27(MegaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/jetmoe/configuration_jetmoe.py:24(JetMoeConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v2/configuration_mobilenet_v2.py:30(MobileNetV2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/modeling_utils.py:3955(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilenet_v1/configuration_mobilenet_v1.py:30(MobileNetV1Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/musicgen_melody/configuration_musicgen_melody.py:25(MusicgenMelodyDecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convbert/configuration_convbert.py:28(ConvBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/starcoder2/configuration_starcoder2.py:24(Starcoder2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/blip/configuration_blip.py:267(BlipConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fsmt/configuration_fsmt.py:25(DecoderConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gemma/configuration_gemma.py:24(GemmaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/roberta/configuration_roberta.py:28(RobertaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/dinov2/configuration_dinov2.py:31(Dinov2Config)
        3    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/utils/import_utils.py:860(is_safetensors_available)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/contextlib.py:375(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convnextv2/configuration_convnextv2.py:26(ConvNextV2Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/cohere/configuration_cohere.py:29(CohereConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/qdqbert/configuration_qdqbert.py:24(QDQBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bridgetower/configuration_bridgetower.py:236(BridgeTowerConfig)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/layoutlmv3/configuration_layoutlmv3.py:36(LayoutLMv3Config)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/videomae/configuration_videomae.py:24(VideoMAEConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/retribert/configuration_retribert.py:24(RetriBertConfig)
        1    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/esm/configuration_esm.py:29(EsmConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/mctct/configuration_mctct.py:24(MCTCTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/megatron_bert/configuration_megatron_bert.py:24(MegatronBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/idefics/configuration_idefics.py:156(IdeficsConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/gpt_neox_japanese/configuration_gpt_neox_japanese.py:24(GPTNeoXJapaneseConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/roberta_prelayernorm/configuration_roberta_prelayernorm.py:29(RobertaPreLayerNormConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/bert_generation/configuration_bert_generation.py:20(BertGenerationConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/roc_bert/configuration_roc_bert.py:24(RoCBertConfig)
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nezha/configuration_nezha.py:4(NezhaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/splinter/configuration_splinter.py:24(SplinterConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deprecated/open_llama/configuration_open_llama.py:29(OpenLlamaConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/deit/configuration_deit.py:30(DeiTConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/vilt/configuration_vilt.py:24(ViltConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/altclip/configuration_altclip.py:254(AltCLIPConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/timm_backbone/configuration_timm_backbone.py:25(TimmBackboneConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/squeezebert/configuration_squeezebert.py:27(SqueezeBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/lilt/configuration_lilt.py:24(LiltConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/lxmert/configuration_lxmert.py:25(LxmertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/canine/configuration_canine.py:24(CanineConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/mobilebert/configuration_mobilebert.py:27(MobileBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/convnext/configuration_convnext.py:31(ConvNextConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/biogpt/configuration_biogpt.py:24(BioGptConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/sam/configuration_sam.py:133(SamVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/idefics/configuration_idefics.py:29(IdeficsVisionConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/big_bird/configuration_big_bird.py:27(BigBirdConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/timesformer/configuration_timesformer.py:24(TimesformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/nystromformer/configuration_nystromformer.py:24(NystromformerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/rembert/configuration_rembert.py:27(RemBertConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/fastspeech2_conformer/configuration_fastspeech2_conformer.py:406(FastSpeech2ConformerWithHifiGanConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/roformer/configuration_roformer.py:28(RoFormerConfig)
        1    0.000    0.000    0.000    0.000 /home/jw/.local/lib/python3.8/site-packages/transformers/models/git/configuration_git.py:124(GitConfig)
